YEAR,STATION_TYPE,STATION_ID,SAMPLE_ID,STATION_DEPTH_m,TOW_DIST_m,SP_CODE,SP_NAME,ABUNDANCE
2003,TidalCreek,RT032050,20038830,1.8,250,A092,Anchoa mitchilli,2
2003,TidalCreek,RT032056,20038891,1.2,250,A092,Anchoa mitchilli,1
2003,TidalCreek,RT032172,20038950,2.4,250,A092,Anchoa mitchilli,6
2003,TidalCreek,RT032172,20038951,3,250,A092,Anchoa mitchilli,1
2003,TidalCreek,RT032174,20038990,1.2,250,A092,Anchoa mitchilli,1
2003,TidalCreek,RT032174,20038991,1.2,250,A092,Anchoa mitchilli,1
2003,TidalCreek,RT032177,20039031,3.7,250,A092,Anchoa mitchilli,4
2003,TidalCreek,RT032178,20039051,2.4,250,A092,Anchoa mitchilli,2
2003,TidalCreek,RT032181,20039110,1.8,250,A092,Anchoa mitchilli,3
2003,TidalCreek,RT032181,20039111,1.8,250,A092,Anchoa mitchilli,2
2003,TidalCreek,RT032186,20039131,4.6,250,A092,Anchoa mitchilli,5
2003,TidalCreek,RT032187,20039150,3.7,250,A092,Anchoa mitchilli,5
2004,OpenWater,RO046072,20048231,3.7,500,A092,Anchoa mitchilli,3
2004,OpenWater,RO046073,20048250,1.8,500,A092,Anchoa mitchilli,17
2004,OpenWater,RO046073,20048251,1.5,500,A092,Anchoa mitchilli,5
2004,OpenWater,RO046076,20048311,3.7,500,A092,Anchoa mitchilli,1
2004,OpenWater,RO046077,20048330,5.2,500,A092,Anchoa mitchilli,17
2004,OpenWater,RO046077,20048331,4.9,500,A092,Anchoa mitchilli,3
2004,OpenWater,RO046078,20048351,3.4,500,A092,Anchoa mitchilli,2
2004,OpenWater,RO046080,20048390,3,500,A092,Anchoa mitchilli,7
2004,OpenWater,RO046080,20048391,6.4,500,A092,Anchoa mitchilli,9
2004,OpenWater,RO046084,20048470,3.4,500,A092,Anchoa mitchilli,2
2004,OpenWater,RO046085,20048490,4.6,500,A092,Anchoa mitchilli,7
2004,TidalCreek,RT042067,20048690,3,250,A092,Anchoa mitchilli,1
2004,TidalCreek,RT042070,20048750,3.4,250,A092,Anchoa mitchilli,7
2004,TidalCreek,RT042074,20048810,2.1,250,A092,Anchoa mitchilli,2
2004,TidalCreek,RT042075,20048830,2.1,250,A092,Anchoa mitchilli,1
2004,TidalCreek,RT042076,20048850,2.7,250,A092,Anchoa mitchilli,3
2004,TidalCreek,RT042078,20048890,2.7,250,A092,Anchoa mitchilli,1
2004,TidalCreek,RT042079,20048910,4.6,250,A092,Anchoa mitchilli,45
2004,TidalCreek,RT042079,20048911,2.7,250,A092,Anchoa mitchilli,5
2004,TidalCreek,RT042080,20048930,1,250,A092,Anchoa mitchilli,2
2004,TidalCreek,RT042082,20048970,1.2,250,A092,Anchoa mitchilli,3
2004,TidalCreek,RT042083,20048990,1.2,250,A092,Anchoa mitchilli,4
2004,TidalCreek,RT042083,20048991,1.2,250,A092,Anchoa mitchilli,1
2004,TidalCreek,RT042086,20049031,1.5,250,A092,Anchoa mitchilli,2
2004,TidalCreek,RT042087,20049050,3,250,A092,Anchoa mitchilli,6
2004,TidalCreek,RT042087,20049051,2.4,250,A092,Anchoa mitchilli,5
2004,TidalCreek,RT042089,20049091,1.8,250,A092,Anchoa mitchilli,2
2004,TidalCreek,RT042194,20049150,1.2,250,A092,Anchoa mitchilli,3
2005,OpenWater,RO056091,20058010,9.1,500,A092,Anchoa mitchilli,1
2005,OpenWater,RO056093,20058050,1.6,500,A092,Anchoa mitchilli,2
2005,OpenWater,RO056095,20058091,1.5,500,A092,Anchoa mitchilli,3
2005,OpenWater,RO056099,20058170,3,500,A092,Anchoa mitchilli,5
2005,OpenWater,RO056103,20058250,5.8,500,A092,Anchoa mitchilli,1
2005,OpenWater,RO056106,20058310,8,500,A092,Anchoa mitchilli,1
2005,OpenWater,RO056107,20058330,3.7,500,A092,Anchoa mitchilli,1
2005,OpenWater,RO056107,20058331,3.7,500,A092,Anchoa mitchilli,46
2005,OpenWater,RO056109,20058370,6.1,500,A092,Anchoa mitchilli,5
2005,OpenWater,RO056111,20058410,7.6,500,A092,Anchoa mitchilli,2
2005,OpenWater,RO056115,20058491,1.5,500,A092,Anchoa mitchilli,2
2005,TidalCreek,RT052093,20058511,1.2,250,A092,Anchoa mitchilli,2
2005,TidalCreek,RT052095,20058550,4.3,250,A092,Anchoa mitchilli,2
2005,TidalCreek,RT052096,20058570,1.2,230,A092,Anchoa mitchilli,2
2005,TidalCreek,RT052097,20058590,3,250,A092,Anchoa mitchilli,1
2005,TidalCreek,RT052097,20058591,3,250,A092,Anchoa mitchilli,1
2005,TidalCreek,RT052098,20058611,3.4,250,A092,Anchoa mitchilli,2
2005,TidalCreek,RT052100,20058651,3.7,250,A092,Anchoa mitchilli,1
2005,TidalCreek,RT052104,20058670,3.4,250,A092,Anchoa mitchilli,6
2005,TidalCreek,RT052106,20058710,5.2,250,A092,Anchoa mitchilli,3
2005,TidalCreek,RT052112,20058771,3,250,A092,Anchoa mitchilli,1
2005,TidalCreek,RT052113,20058790,2,250,A092,Anchoa mitchilli,3
2005,TidalCreek,RT052115,20058810,2,250,A092,Anchoa mitchilli,3
2005,TidalCreek,RT052116,20058830,1.5,250,A092,Anchoa mitchilli,1
2005,TidalCreek,RT052118,20058850,1.8,250,A092,Anchoa mitchilli,7
2005,TidalCreek,RT052118,20058851,1,250,A092,Anchoa mitchilli,6
2005,TidalCreek,RT052197,20058890,3.4,250,A092,Anchoa mitchilli,1
2005,TidalCreek,RT052197,20058891,1.8,250,A092,Anchoa mitchilli,2
2005,TidalCreek,RT052200,20058930,4,250,A092,Anchoa mitchilli,18
2005,TidalCreek,RT052200,20058931,4,250,A092,Anchoa mitchilli,52
2005,TidalCreek,RT052201,20058950,3.5,250,A092,Anchoa mitchilli,3
2005,TidalCreek,RT052202,20058971,2.4,250,A092,Anchoa mitchilli,2
2006,OpenWater,RO06305,20068091,3.4,500,A092,Anchoa mitchilli,18
2006,OpenWater,RO06308,20068131,13.4,500,A092,Anchoa mitchilli,3
2006,OpenWater,RO06311,20068190,1.5,500,A092,Anchoa mitchilli,1
2006,OpenWater,RO06311,20068191,2.7,500,A092,Anchoa mitchilli,3
2006,OpenWater,RO06312,20068210,2.4,500,A092,Anchoa mitchilli,1
2006,OpenWater,RO06313,20068231,6.1,500,A092,Anchoa mitchilli,5
2006,OpenWater,RO06315,20068271,1.8,500,A092,Anchoa mitchilli,10
2006,OpenWater,RO06319,20068330,2.7,500,A092,Anchoa mitchilli,1
2006,OpenWater,RO06323,20068411,1.2,500,A092,Anchoa mitchilli,5
2006,OpenWater,RO06325,20068450,1.8,250,A092,Anchoa mitchilli,2
2006,OpenWater,RO06325,20068451,1.2,220,A092,Anchoa mitchilli,5
2006,OpenWater,RO06327,20068490,0.6,500,A092,Anchoa mitchilli,3
2006,OpenWater,RO06327,20068491,1.5,480,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06003,20068550,2.1,250,A092,Anchoa mitchilli,3
2006,TidalCreek,RT06003,20068551,4.5,250,A092,Anchoa mitchilli,3
2006,TidalCreek,RT06006,20068570,4,250,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06007,20068590,3.4,250,A092,Anchoa mitchilli,2
2006,TidalCreek,RT06007,20068591,4.3,250,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06008,20068610,2.4,250,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06008,20068611,1.2,250,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06010,20068630,2.4,250,A092,Anchoa mitchilli,13
2006,TidalCreek,RT06012,20068650,1.7,250,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06012,20068651,1.8,250,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06013,20068670,1.8,250,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06013,20068671,2.4,250,A092,Anchoa mitchilli,18
2006,TidalCreek,RT06018,20068710,2.1,250,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06026,20068810,3.4,250,A092,Anchoa mitchilli,2
2006,TidalCreek,RT06036,20068970,1.8,250,A092,Anchoa mitchilli,1
2006,TidalCreek,RT06037,20068990,1.2,250,A092,Anchoa mitchilli,3
2006,TidalCreek,RT06037,20068991,1.2,250,A092,Anchoa mitchilli,4
2007,OpenWater,RO07328,20079010,3.4,500,A092,Anchoa mitchilli,1
2007,OpenWater,RO07332,20079091,1.5,520,A092,Anchoa mitchilli,1
2007,OpenWater,RO07333,20079111,3.4,500,A092,Anchoa mitchilli,10
2007,OpenWater,RO07334,20079130,3,500,A092,Anchoa mitchilli,4
2007,OpenWater,RO07335,20079151,4.6,500,A092,Anchoa mitchilli,9
2007,OpenWater,RO07336,20079171,4,500,A092,Anchoa mitchilli,3
2007,OpenWater,RO07339,20079230,2.7,500,A092,Anchoa mitchilli,4
2007,OpenWater,RO07339,20079231,2.7,500,A092,Anchoa mitchilli,1
2007,OpenWater,RO07340,20079251,3.5,510,A092,Anchoa mitchilli,4
2007,OpenWater,RO07341,20079270,0.9,500,A092,Anchoa mitchilli,1
2007,TidalCreek,RT07038,20079310,3,250,A092,Anchoa mitchilli,4
2007,TidalCreek,RT07038,20079311,1.8,250,A092,Anchoa mitchilli,1
2007,TidalCreek,RT07039,20079330,1.5,250,A092,Anchoa mitchilli,4
2007,TidalCreek,RT07043,20079391,7,250,A092,Anchoa mitchilli,1
2007,TidalCreek,RT07053,20079451,3.7,250,A092,Anchoa mitchilli,1
2007,TidalCreek,RT07057,20079510,2.1,250,A092,Anchoa mitchilli,2
2007,TidalCreek,RT07065,20079591,1.8,250,A092,Anchoa mitchilli,1
2008,OpenWater,RO08349,20088410,5.2,500,A092,Anchoa mitchilli,1
2008,OpenWater,RO08350,20088431,,500,A092,Anchoa mitchilli,1
2008,OpenWater,RO08351,20088450,8.2,500,A092,Anchoa mitchilli,3
2008,OpenWater,RO08356,20088550,4.6,500,A092,Anchoa mitchilli,6
2008,OpenWater,RO08356,20088551,3.4,500,A092,Anchoa mitchilli,17
2008,TidalCreek,RT08079,20088730,2.1,250,A092,Anchoa mitchilli,1
2008,TidalCreek,RT08080,20088750,2.4,250,A092,Anchoa mitchilli,1
2008,TidalCreek,RT08080,20088751,2.4,250,A092,Anchoa mitchilli,15
2008,TidalCreek,RT08084,20088830,1.5,250,A092,Anchoa mitchilli,1
2008,TidalCreek,RT08088,20088890,3.7,250,A092,Anchoa mitchilli,16
2009,OpenWater,RO09360,20098329,2.7,500,A092,Anchoa mitchilli,1
2009,OpenWater,RO09361,20098349,3,500,A092,Anchoa mitchilli,1
2009,OpenWater,RO09367,20098449,5.2,500,A092,Anchoa mitchilli,1
2009,OpenWater,RO09367,20098450,5.5,500,A092,Anchoa mitchilli,1
2009,OpenWater,RO09372,20098549,5.8,500,A092,Anchoa mitchilli,12
2009,OpenWater,RO09372,20098550,5.8,500,A092,Anchoa mitchilli,21
2009,TidalCreek,RT09094,20098669,1.2,250,A092,Anchoa mitchilli,4
2009,TidalCreek,RT09094,20098670,1.5,250,A092,Anchoa mitchilli,1
2009,TidalCreek,RT09098,20098689,3.7,250,A092,Anchoa mitchilli,5
2009,TidalCreek,RT09099,20098710,3.7,250,A092,Anchoa mitchilli,2
2009,TidalCreek,RT09103,20098769,4.3,250,A092,Anchoa mitchilli,3
2009,TidalCreek,RT09108,20098810,4.3,250,A092,Anchoa mitchilli,1
2009,TidalCreek,RT09110,20098830,2.2,250,A092,Anchoa mitchilli,1
2009,TidalCreek,RT09113,20098869,1.8,250,A092,Anchoa mitchilli,1
2009,TidalCreek,RT09114,20098889,4.3,250,A092,Anchoa mitchilli,3
2010,OpenWater,RO10376,20108329,6.7,500,A092,Anchoa mitchilli,2
2010,OpenWater,RO10379,20108388,3.7,500,A092,Anchoa mitchilli,1
2010,OpenWater,RO10387,20108489,3.7,500,A092,Anchoa mitchilli,2
2010,TidalCreek,RT10115,20108608,2.4,250,A092,Anchoa mitchilli,5
2010,TidalCreek,RT10116,20108628,3.7,250,A092,Anchoa mitchilli,17
2010,TidalCreek,RT10116,20108629,3.7,250,A092,Anchoa mitchilli,2
2010,TidalCreek,RT10119,20108649,3.5,250,A092,Anchoa mitchilli,1
2010,TidalCreek,RT10126,20108728,4.6,250,A092,Anchoa mitchilli,6
2010,TidalCreek,RT10126,20108729,5,250,A092,Anchoa mitchilli,6
2010,TidalCreek,RT10132,20108808,1.8,250,A092,Anchoa mitchilli,2
2010,TidalCreek,RT10132,20108809,4,250,A092,Anchoa mitchilli,2
2010,TidalCreek,RT10137,20108848,0.9,250,A092,Anchoa mitchilli,1
2010,TidalCreek,RT10137,20108849,1.5,250,A092,Anchoa mitchilli,4
2011,OpenWater,RO11311,20118510,1.2,500,A092,Anchoa mitchilli,3
2011,TidalCreek,RT11003,20118649,2.7,250,A092,Anchoa mitchilli,2
2011,TidalCreek,RT11004,20118669,1.2,250,A092,Anchoa mitchilli,1
2011,TidalCreek,RT11009,20118749,3.7,250,A092,Anchoa mitchilli,6
2011,TidalCreek,RT11009,20118750,4,250,A092,Anchoa mitchilli,2
2012,OpenWater,RO12316,20128065,0.9,500,A092,Anchoa mitchilli,1
2012,OpenWater,RO12318,20128105,3,500,A092,Anchoa mitchilli,1
2012,OpenWater,RO12328,20128030,5.5,500,A092,Anchoa mitchilli,1
2012,TidalCreek,RT12020,20128309,2.4,250,A092,Anchoa mitchilli,4
2012,TidalCreek,RT12025,20128389,1.2,250,A092,Anchoa mitchilli,2
2012,TidalCreek,RT12028,20128430,1.8,250,A092,Anchoa mitchilli,4
2012,TidalCreek,RT12034,20128530,1.8,250,A092,Anchoa mitchilli,1
2012,TidalCreek,RT12037,20128549,1.5,250,A092,Anchoa mitchilli,1
2013,OpenWater,RO13332,20138009,9.1,500,A092,Anchoa mitchilli,2
2013,OpenWater,RO13339,20138149,3,500,A092,Anchoa mitchilli,1
2013,OpenWater,RO13344,20138249,9.1,500,A092,Anchoa mitchilli,1
2013,TidalCreek,RT13044,20138350,1.5,250,A092,Anchoa mitchilli,4
2013,TidalCreek,RT13049,20138369,2.1,250,A092,Anchoa mitchilli,3
2013,TidalCreek,RT13049,20138370,2.1,250,A092,Anchoa mitchilli,7
2013,TidalCreek,RT13052,20138410,3,250,A092,Anchoa mitchilli,5
2013,TidalCreek,RT13053,20138429,4.9,310,A092,Anchoa mitchilli,1
2013,TidalCreek,RT13053,20138430,4.3,250,A092,Anchoa mitchilli,1
2013,TidalCreek,RT13054,20138449,2.7,250,A092,Anchoa mitchilli,2
2013,TidalCreek,RT13054,20138450,1.5,250,A092,Anchoa mitchilli,1
2013,TidalCreek,RT13057,20138509,1.8,250,A092,Anchoa mitchilli,4
2013,TidalCreek,RT13057,20138510,1.8,250,A092,Anchoa mitchilli,2
2013,TidalCreek,RT13060,20138549,1.2,250,A092,Anchoa mitchilli,1
2013,TidalCreek,RT13062,20138589,1.8,250,A092,Anchoa mitchilli,4
2014,OpenWater,RO14348,20148030,7.9,500,A092,Anchoa mitchilli,1
2014,OpenWater,RO14353,20148129,6.4,500,A092,Anchoa mitchilli,5
2014,OpenWater,RO14353,20148130,6.1,500,A092,Anchoa mitchilli,21
2014,OpenWater,RO14354,20148150,1.8,500,A092,Anchoa mitchilli,2
2014,OpenWater,RO14358,20148229,3,500,A092,Anchoa mitchilli,2
2014,TidalCreek,RT14066,20148350,1.8,250,A092,Anchoa mitchilli,5
2014,TidalCreek,RT14067,20148370,3,250,A092,Anchoa mitchilli,1
2014,TidalCreek,RT14070,20148409,1,250,A092,Anchoa mitchilli,1
2014,TidalCreek,RT14075,20148429,1.2,250,A092,Anchoa mitchilli,1
2014,TidalCreek,RT14075,20148430,3.7,250,A092,Anchoa mitchilli,16
2014,TidalCreek,RT14083,20148529,4,250,A092,Anchoa mitchilli,1
2015,OpenWater,RO15362,20158009,1.5,500,A092,Anchoa mitchilli,2
2015,OpenWater,RO15364,20158030,8.8,500,A092,Anchoa mitchilli,1
2015,OpenWater,RO15366,20158069,1.2,500,A092,Anchoa mitchilli,1
2015,OpenWater,RO15370,20158149,4.9,500,A092,Anchoa mitchilli,1
2015,OpenWater,RO15370,20158150,4.9,500,A092,Anchoa mitchilli,1
2015,TidalCreek,RT15091,20158329,1.5,250,A092,Anchoa mitchilli,1
2015,TidalCreek,RT15091,20158330,1.5,250,A092,Anchoa mitchilli,2
2015,TidalCreek,RT15092,20158350,1.5,250,A092,Anchoa mitchilli,9
2015,TidalCreek,RT15099,20158430,4.6,250,A092,Anchoa mitchilli,1
2015,TidalCreek,RT15103,20158489,2.4,250,A092,Anchoa mitchilli,1
2015,TidalCreek,RT15103,20158490,2.4,250,A092,Anchoa mitchilli,1
2015,TidalCreek,RT15110,20158569,3.7,250,A092,Anchoa mitchilli,13
2016,OpenWater,RO16379,20168010,1.8,500,A092,Anchoa mitchilli,1
2016,OpenWater,RO16380,20168029,6.1,500,A092,Anchoa mitchilli,1
2016,OpenWater,RO16382,20168069,9.1,500,A092,Anchoa mitchilli,1
2016,OpenWater,RO16386,20168129,3.4,500,A092,Anchoa mitchilli,1
2016,OpenWater,RO16386,20168130,3,500,A092,Anchoa mitchilli,3
2016,OpenWater,RO16391,20168230,2.4,500,A092,Anchoa mitchilli,2
2016,OpenWater,RO16392,20168249,1.5,500,A092,Anchoa mitchilli,23
2016,OpenWater,RO16392,20168250,1.6,500,A092,Anchoa mitchilli,22
2016,TidalCreek,RT16114,20168310,2.1,250,A092,Anchoa mitchilli,10
2016,TidalCreek,RT16121,20168349,2.7,250,A092,Anchoa mitchilli,3
2016,TidalCreek,RT16129,20168429,1.5,250,A092,Anchoa mitchilli,1
2016,TidalCreek,RT16129,20168430,1.8,250,A092,Anchoa mitchilli,7
2016,TidalCreek,RT16130,20168449,2.4,250,A092,Anchoa mitchilli,3
2016,TidalCreek,RT16131,20168469,0.9,250,A092,Anchoa mitchilli,1
2016,TidalCreek,RT16131,20168470,1.5,250,A092,Anchoa mitchilli,5
2016,TidalCreek,RT16135,20168529,2.4,250,A092,Anchoa mitchilli,7
2016,TidalCreek,RT16135,20168530,3,250,A092,Anchoa mitchilli,10
2016,TidalCreek,RT16137,20168549,2.4,250,A092,Anchoa mitchilli,2
2016,TidalCreek,RT16137,20168550,2.1,250,A092,Anchoa mitchilli,1
2017,OpenWater,RO17395,20178174,2.4,500,A092,Anchoa mitchilli,1
2017,OpenWater,RO17403,20178095,4.6,500,A092,Anchoa mitchilli,1
2017,OpenWater,RO17407,20178230,1.8,500,A092,Anchoa mitchilli,1
2017,OpenWater,RO17408,20178249,1.8,500,A092,Anchoa mitchilli,7
2017,OpenWater,RO17408,20178250,1.8,500,A092,Anchoa mitchilli,1
2017,OpenWater,RO17409,20178269,3,500,A092,Anchoa mitchilli,4
2017,TidalCreek,RT17140,20178309,1.5,250,A092,Anchoa mitchilli,1
2017,TidalCreek,RT17144,20178369,4.6,250,A092,Anchoa mitchilli,1
2017,TidalCreek,RT17144,20178370,3,250,A092,Anchoa mitchilli,5
2017,TidalCreek,RT17150,20178450,1.2,250,A092,Anchoa mitchilli,1
2017,TidalCreek,RT17153,20178510,3,250,A092,Anchoa mitchilli,2
2018,OpenWater,RO18419,20188170,3,500,A092,Anchoa mitchilli,1
2018,OpenWater,RO18420,20188190,4.9,500,A092,Anchoa mitchilli,2
2018,OpenWater,RO18421,20188210,4.6,500,A092,Anchoa mitchilli,5
2018,OpenWater,RO18425,20188290,3.8,500,A092,Anchoa mitchilli,1
2018,TidalCreek,RT18175,20188389,1.5,250,A092,Anchoa mitchilli,2
2018,TidalCreek,RT18175,20188390,1.5,250,A092,Anchoa mitchilli,2
2018,TidalCreek,RT18178,20188430,3.7,250,A092,Anchoa mitchilli,1
2018,TidalCreek,RT18179,20188449,1.5,250,A092,Anchoa mitchilli,1
2018,TidalCreek,RT18180,20188469,4,250,A092,Anchoa mitchilli,1
2018,TidalCreek,RT18188,20188549,4.6,250,A092,Anchoa mitchilli,24
2003,OpenWater,RO036050,20038370,1.8,500,A401,Ancylopsetta ommata,1
2006,TidalCreek,RT06006,20068570,4,250,A401,Ancylopsetta ommata,1
2006,TidalCreek,RT06007,20068590,3.4,250,A401,Ancylopsetta ommata,1
2009,OpenWater,RO09368,20098470,4.6,500,A401,Ancylopsetta ommata,1
2003,TidalCreek,RT032052,20038850,1.8,250,A066,Anguilla rostrata,1
2003,OpenWater,RO036058,20038511,4.6,500,A263,Archosargus probatocephalus,1
2004,TidalCreek,RT042082,20048970,1.2,250,A263,Archosargus probatocephalus,1
2004,TidalCreek,RT042082,20048971,0.9,250,A263,Archosargus probatocephalus,1
2005,TidalCreek,RT052097,20058590,3,250,A263,Archosargus probatocephalus,1
2005,TidalCreek,RT052110,20058751,1.2,250,A263,Archosargus probatocephalus,1
2005,TidalCreek,RT052119,20058870,2.7,250,A263,Archosargus probatocephalus,2
1999,OpenWater,RO99315,19995512,3,500,A108,Ariopsis felis,4
1999,TidalCreek,RT99038,19996093,2,250,A108,Ariopsis felis,1
2000,TidalCreek,RT00544,20006555,5.2,250,A108,Ariopsis felis,1
2002,TidalCreek,RT022155,20027693,2.1,250,A108,Ariopsis felis,1
2004,OpenWater,RO046078,20048351,3.4,500,J001,Asterias forbesi,1
2005,TidalCreek,RT052110,20058751,1.2,250,B084,Astroscopus sp.,1
1999,TidalCreek,RT99022,19995552,2,250,A328,Astroscopus y-graecum,1
2002,OpenWater,RO026004,20027512,1.5,500,A328,Astroscopus y-graecum,1
1999,OpenWater,RO99303,19995853,1,500,A109,Bagre marinus,1
1999,OpenWater,RO99308,19995792,10,500,A109,Bagre marinus,3
1999,OpenWater,RO99308,19995793,10,500,A109,Bagre marinus,2
1999,OpenWater,RO99318,19995773,4,500,A109,Bagre marinus,1
1999,OpenWater,RO99328,19995952,7,500,A109,Bagre marinus,1
1999,TidalCreek,RT99009,19995932,2,250,A109,Bagre marinus,1
1999,TidalCreek,RT99012,19996052,4,250,A109,Bagre marinus,1
1999,TidalCreek,RT99012,19996053,4,250,A109,Bagre marinus,1
2000,OpenWater,RO00046,20007155,7.9,500,A109,Bagre marinus,2
2001,TidalCreek,RT01648,20018214,4,250,A109,Bagre marinus,1
2001,TidalCreek,RT01668,20017574,2.1,250,A109,Bagre marinus,1
2002,OpenWater,RO026019,20028132,7.6,500,A109,Bagre marinus,1
2005,TidalCreek,RT052098,20058610,3.4,250,A109,Bagre marinus,1
2005,TidalCreek,RT052113,20058790,2,250,A109,Bagre marinus,1
2006,TidalCreek,RT06036,20068970,1.8,250,A109,Bagre marinus,2
2007,OpenWater,RO07330,20079051,7.3,500,A109,Bagre marinus,1
1999,OpenWater,RO99303,19995852,1,500,A275,Bairdiella chrysoura,190
1999,OpenWater,RO99303,19995853,1,500,A275,Bairdiella chrysoura,50
1999,OpenWater,RO99312,19995152,6,500,A275,Bairdiella chrysoura,5
1999,OpenWater,RO99312,19995153,6,500,A275,Bairdiella chrysoura,4
1999,OpenWater,RO99313,19995713,2,500,A275,Bairdiella chrysoura,4
1999,OpenWater,RO99315,19995512,3,500,A275,Bairdiella chrysoura,26
1999,OpenWater,RO99315,19995513,3,500,A275,Bairdiella chrysoura,27
1999,OpenWater,RO99320,19995532,10,500,A275,Bairdiella chrysoura,4
1999,OpenWater,RO99320,19995533,10,500,A275,Bairdiella chrysoura,2
1999,OpenWater,RO99322,19995033,2.8,500,A275,Bairdiella chrysoura,4
1999,OpenWater,RO99328,19995952,7,500,A275,Bairdiella chrysoura,13
1999,OpenWater,RO99330,19995572,4,500,A275,Bairdiella chrysoura,8
1999,OpenWater,RO99330,19995573,4,500,A275,Bairdiella chrysoura,1
1999,TidalCreek,RT99001,19995273,4,250,A275,Bairdiella chrysoura,1
1999,TidalCreek,RT99003,19995292,4.5,250,A275,Bairdiella chrysoura,1
1999,TidalCreek,RT99003,19995293,4.5,250,A275,Bairdiella chrysoura,1
1999,TidalCreek,RT99004,19996272,1.3,250,A275,Bairdiella chrysoura,4
1999,TidalCreek,RT99005,19995472,1,250,A275,Bairdiella chrysoura,25
1999,TidalCreek,RT99005,19995473,1,250,A275,Bairdiella chrysoura,13
1999,TidalCreek,RT99007,19996192,3.3,250,A275,Bairdiella chrysoura,10
1999,TidalCreek,RT99007,19996193,3.3,250,A275,Bairdiella chrysoura,6
1999,TidalCreek,RT99008,19995312,2.8,250,A275,Bairdiella chrysoura,38
1999,TidalCreek,RT99008,19995313,2.8,250,A275,Bairdiella chrysoura,38
1999,TidalCreek,RT99009,19995932,2,250,A275,Bairdiella chrysoura,1
1999,TidalCreek,RT99010,19995732,2,250,A275,Bairdiella chrysoura,5
1999,TidalCreek,RT99012,19996052,4,250,A275,Bairdiella chrysoura,2
1999,TidalCreek,RT99013,19995332,3,250,A275,Bairdiella chrysoura,20
1999,TidalCreek,RT99013,19995333,3,250,A275,Bairdiella chrysoura,2
1999,TidalCreek,RT99017,19995052,1.1,250,A275,Bairdiella chrysoura,4
1999,TidalCreek,RT99017,19995053,1.1,250,A275,Bairdiella chrysoura,2
1999,TidalCreek,RT99019,19995592,2,250,A275,Bairdiella chrysoura,4
1999,TidalCreek,RT99021,19995093,1.5,250,A275,Bairdiella chrysoura,12
1999,TidalCreek,RT99022,19995552,2,250,A275,Bairdiella chrysoura,2
1999,TidalCreek,RT99022,19995553,2,250,A275,Bairdiella chrysoura,2
1999,TidalCreek,RT99024,19995672,3,250,A275,Bairdiella chrysoura,16
1999,TidalCreek,RT99024,19995673,3,250,A275,Bairdiella chrysoura,19
1999,TidalCreek,RT99026,19995192,2,250,A275,Bairdiella chrysoura,1
1999,TidalCreek,RT99026,19995193,2,250,A275,Bairdiella chrysoura,1
1999,TidalCreek,RT99027,19995012,2.8,250,A275,Bairdiella chrysoura,16
1999,TidalCreek,RT99029,19995612,1,250,A275,Bairdiella chrysoura,3
1999,TidalCreek,RT99029,19995613,1,250,A275,Bairdiella chrysoura,1
1999,TidalCreek,RT99030,19995912,1.3,250,A275,Bairdiella chrysoura,48
1999,TidalCreek,RT99030,19995913,1.3,250,A275,Bairdiella chrysoura,10
1999,TidalCreek,RT99036,19995212,2,250,A275,Bairdiella chrysoura,19
1999,TidalCreek,RT99036,19995213,2,250,A275,Bairdiella chrysoura,13
1999,TidalCreek,RT99038,19996093,2,250,A275,Bairdiella chrysoura,8
1999,TidalCreek,RT99039,19995993,3,250,A275,Bairdiella chrysoura,1
