STATION_ID,SP_CODE,TAXON_NAME,COMMON_NAME,ABUND_AREA,TAX_FLAG,LEVEL
RO046078,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT042076,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RT042078,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT042079,A092,Anchoa mitchilli,bay anchovy,362.3188286,,
RT042082,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RT042194,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RO056091,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO056093,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO056095,A092,Anchoa mitchilli,bay anchovy,10.86956501,,
RO056099,A092,Anchoa mitchilli,bay anchovy,18.115942,,
RO056103,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO056107,A092,Anchoa mitchilli,bay anchovy,170.2898602,,
RO056109,A092,Anchoa mitchilli,bay anchovy,18.115942,,
RO056111,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO056115,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT052093,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT052095,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT052097,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT052113,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RT052115,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RT052118,A092,Anchoa mitchilli,bay anchovy,94.20289612,,
RT052197,A092,Anchoa mitchilli,bay anchovy,21.73913097,,
RT052201,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RT052096,A092,Anchoa mitchilli,bay anchovy,15.75299263,,
RT052098,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT052100,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT052104,A092,Anchoa mitchilli,bay anchovy,43.47826004,,
RT052112,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT052116,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT052202,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RO06308,A092,Anchoa mitchilli,bay anchovy,10.86956501,,
RO06312,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RT06006,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT06008,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT06012,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT06018,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT06037,A092,Anchoa mitchilli,bay anchovy,50.72463799,,
RO06305,A092,Anchoa mitchilli,bay anchovy,65.21739197,,
RO06313,A092,Anchoa mitchilli,bay anchovy,18.115942,,
RO06315,A092,Anchoa mitchilli,bay anchovy,36.231884,,
RO06325,A092,Anchoa mitchilli,bay anchovy,55.66534996,,
RO06327,A092,Anchoa mitchilli,bay anchovy,14.64371967,,
RT06003,A092,Anchoa mitchilli,bay anchovy,43.47826004,,
RT06010,A092,Anchoa mitchilli,bay anchovy,94.20289612,,
RT06013,A092,Anchoa mitchilli,bay anchovy,137.6811609,,
RT06026,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT06036,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO07328,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO07334,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RO07336,A092,Anchoa mitchilli,bay anchovy,10.86956501,,
RO07339,A092,Anchoa mitchilli,bay anchovy,18.11594248,,
RO07340,A092,Anchoa mitchilli,bay anchovy,14.20858192,,
RO07341,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RT07038,A092,Anchoa mitchilli,bay anchovy,36.23188496,,
RT07039,A092,Anchoa mitchilli,bay anchovy,28.98550797,,
RT07043,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT07053,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT07057,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RO07332,A092,Anchoa mitchilli,bay anchovy,3.483834982,,
RO07333,A092,Anchoa mitchilli,bay anchovy,36.231884,,
RO07335,A092,Anchoa mitchilli,bay anchovy,32.60869598,,
RT07065,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO08351,A092,Anchoa mitchilli,bay anchovy,10.86956501,,
RO08356,A092,Anchoa mitchilli,bay anchovy,83.33333397,,
RT08079,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT08080,A092,Anchoa mitchilli,bay anchovy,115.9420328,,
RT08084,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT08088,A092,Anchoa mitchilli,bay anchovy,115.9420319,,
RO08349,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO08350,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO09360,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO09361,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO09367,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT09094,A092,Anchoa mitchilli,bay anchovy,36.23188496,,
RT09098,A092,Anchoa mitchilli,bay anchovy,36.231884,,
RT09113,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT09114,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RO09372,A092,Anchoa mitchilli,bay anchovy,119.5652199,,
RT09099,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT09103,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RT09108,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT09110,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO10379,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO10387,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT10115,A092,Anchoa mitchilli,bay anchovy,36.231884,,
RT10119,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT10132,A092,Anchoa mitchilli,bay anchovy,28.98550797,,
RO10376,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT10116,A092,Anchoa mitchilli,bay anchovy,137.6811619,,
RT10126,A092,Anchoa mitchilli,bay anchovy,86.95652008,,
RT10137,A092,Anchoa mitchilli,bay anchovy,36.23188496,,
RT11003,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RO11311,A092,Anchoa mitchilli,bay anchovy,10.86956501,,
RT11004,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT11009,A092,Anchoa mitchilli,bay anchovy,57.97101402,,
RO12316,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO12318,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO12328,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RT12020,A092,Anchoa mitchilli,bay anchovy,28.98550797,,
RT12028,A092,Anchoa mitchilli,bay anchovy,28.98550797,,
RT12034,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT12025,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT12037,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO13339,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RT13049,A092,Anchoa mitchilli,bay anchovy,72.4637661,,
RT13053,A092,Anchoa mitchilli,bay anchovy,13.09022903,,
RT13054,A092,Anchoa mitchilli,bay anchovy,21.73913097,,
RO13332,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO13344,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RT13044,A092,Anchoa mitchilli,bay anchovy,28.98550797,,
RT13052,A092,Anchoa mitchilli,bay anchovy,36.231884,,
RT13057,A092,Anchoa mitchilli,bay anchovy,43.47826195,,
RT13060,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT13062,A092,Anchoa mitchilli,bay anchovy,28.98550797,,
RO14348,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO14354,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO14358,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT14067,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT14075,A092,Anchoa mitchilli,bay anchovy,123.1884089,,
RT14083,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO14353,A092,Anchoa mitchilli,bay anchovy,94.20290184,,
RT14066,A092,Anchoa mitchilli,bay anchovy,36.231884,,
RT14070,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO15364,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO15366,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO15370,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT15092,A092,Anchoa mitchilli,bay anchovy,65.21739197,,
RT15099,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO15362,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT15091,A092,Anchoa mitchilli,bay anchovy,21.73913097,,
RT15103,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT15110,A092,Anchoa mitchilli,bay anchovy,94.20289612,,
RO16380,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO16382,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO16392,A092,Anchoa mitchilli,bay anchovy,163.0434799,,
RT16114,A092,Anchoa mitchilli,bay anchovy,72.46376801,,
RT16129,A092,Anchoa mitchilli,bay anchovy,57.97101307,,
RT16130,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RO16379,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO16386,A092,Anchoa mitchilli,bay anchovy,14.49275351,,
RO16391,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT16121,A092,Anchoa mitchilli,bay anchovy,21.73913002,,
RT16131,A092,Anchoa mitchilli,bay anchovy,43.47826099,,
RT16135,A092,Anchoa mitchilli,bay anchovy,123.1884041,,
RT16137,A092,Anchoa mitchilli,bay anchovy,21.73913097,,
RO17403,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO17408,A092,Anchoa mitchilli,bay anchovy,28.98550653,,
RT17140,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT17144,A092,Anchoa mitchilli,bay anchovy,43.47826099,,
RT17153,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RO17395,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO17407,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO17409,A092,Anchoa mitchilli,bay anchovy,14.49275398,,
RT17150,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO18419,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RO18421,A092,Anchoa mitchilli,bay anchovy,18.115942,,
RO18425,A092,Anchoa mitchilli,bay anchovy,3.623188496,,
RT18178,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT18179,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT18180,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RO18420,A092,Anchoa mitchilli,bay anchovy,7.246376991,,
RT18175,A092,Anchoa mitchilli,bay anchovy,28.98550797,,
RT18188,A092,Anchoa mitchilli,bay anchovy,173.9130402,,
RT00542,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RT00557,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RO00059,A097,Synodus foetens,inshore lizardfish,3.623188496,,
RT00545,A097,Synodus foetens,inshore lizardfish,14.49275398,,
RT00550,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RO01132,A097,Synodus foetens,inshore lizardfish,3.623188496,,
RT01647,A097,Synodus foetens,inshore lizardfish,28.98550797,,
RT01652,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RO026024,A097,Synodus foetens,inshore lizardfish,3.623188496,,
RT022155,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RO026020,A097,Synodus foetens,inshore lizardfish,3.623188496,,
RT032055,A097,Synodus foetens,inshore lizardfish,6.709608078,,
RT042193,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RT042073,A097,Synodus foetens,inshore lizardfish,14.49275398,,
RT052110,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RO06312,A097,Synodus foetens,inshore lizardfish,3.623188496,,
RO09373,A097,Synodus foetens,inshore lizardfish,3.623188496,,
RT09094,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RT10116,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RO11301,A097,Synodus foetens,inshore lizardfish,3.623188496,,
RT11001,A097,Synodus foetens,inshore lizardfish,14.49275398,,
RT12029,A097,Synodus foetens,inshore lizardfish,19.06941223,,
RT14083,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RT15105,A097,Synodus foetens,inshore lizardfish,7.246376991,,
RO00007,A107,Ameiurus catus,white catfish/white bullhead,14.49275398,,
RT00526,A107,Ameiurus catus,white catfish/white bullhead,14.49275398,,
RT042194,A107,Ameiurus catus,white catfish/white bullhead,14.49275398,,
RT06021,A107,Ameiurus catus,white catfish/white bullhead,36.23188496,,
RT18183,A107,Ameiurus catus,white catfish/white bullhead,7.246376991,,
RO99315,A108,Ariopsis felis,hardhead sea catfish,14.49275398,,
RT99038,A108,Ariopsis felis,hardhead sea catfish,7.246376991,,
RT00544,A108,Ariopsis felis,hardhead sea catfish,7.246376991,,
RT022155,A108,Ariopsis felis,hardhead sea catfish,7.246376991,,
RO99303,A109,Bagre marinus,gafftopsail sea catfish,3.623188496,,
RO99308,A109,Bagre marinus,gafftopsail sea catfish,18.115942,,
RO99318,A109,Bagre marinus,gafftopsail sea catfish,3.623188496,,
RO99328,A109,Bagre marinus,gafftopsail sea catfish,3.623188496,,
RT99009,A109,Bagre marinus,gafftopsail sea catfish,7.246376991,,
RT99012,A109,Bagre marinus,gafftopsail sea catfish,14.49275398,,
RO00046,A109,Bagre marinus,gafftopsail sea catfish,7.246376991,,
RT01668,A109,Bagre marinus,gafftopsail sea catfish,7.246376991,,
RT01648,A109,Bagre marinus,gafftopsail sea catfish,7.246376991,,
RO026019,A109,Bagre marinus,gafftopsail sea catfish,3.623188496,,
RT052113,A109,Bagre marinus,gafftopsail sea catfish,7.246376991,,
RT052098,A109,Bagre marinus,gafftopsail sea catfish,7.246376991,,
RT06036,A109,Bagre marinus,gafftopsail sea catfish,14.49275398,,
RO07330,A109,Bagre marinus,gafftopsail sea catfish,3.623188496,,
RO99324,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT99003,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT99017,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT99024,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT99030,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT99039,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO00036,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT00503,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT00523,A110,Opsanus tau,oyster toadfish,21.73913002,,
RT00530,A110,Opsanus tau,oyster toadfish,14.49275398,,
RT00544,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT00547,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO00055,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO01130,A110,Opsanus tau,oyster toadfish,3.623188496,,
RO01147,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT01606,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT01655,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT01624,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT01647,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT01652,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO026017,A110,Opsanus tau,oyster toadfish,14.49275398,,
RT022008,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT022013,A110,Opsanus tau,oyster toadfish,14.49275398,,
RT022154,A110,Opsanus tau,oyster toadfish,14.49275398,,
RT022170,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO026002,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT022156,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT022164,A110,Opsanus tau,oyster toadfish,28.98550797,,
RO036035,A110,Opsanus tau,oyster toadfish,3.623188496,,
RO036044,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT032033,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT032186,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT032060,A110,Opsanus tau,oyster toadfish,14.49275398,,
RT032174,A110,Opsanus tau,oyster toadfish,57.97101307,,
RO046089,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT042191,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT042076,A110,Opsanus tau,oyster toadfish,14.49275398,,
RT042078,A110,Opsanus tau,oyster toadfish,15.09661865,,
RT042084,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO056097,A110,Opsanus tau,oyster toadfish,14.49275351,,
RO056101,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT052105,A110,Opsanus tau,oyster toadfish,14.58610439,,
RO056094,A110,Opsanus tau,oyster toadfish,3.623188496,,
RO056096,A110,Opsanus tau,oyster toadfish,3.623188496,,
RO056105,A110,Opsanus tau,oyster toadfish,3.623188496,,
RO06320,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO06324,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT06024,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT06037,A110,Opsanus tau,oyster toadfish,14.49275398,,
RO06315,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT06010,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO07329,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT07040,A110,Opsanus tau,oyster toadfish,14.49275398,,
RT07062,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO08354,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT08068,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT08073,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT10119,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT10121,A110,Opsanus tau,oyster toadfish,14.49275398,,
RT10137,A110,Opsanus tau,oyster toadfish,21.73913002,,
RT10138,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO11307,A110,Opsanus tau,oyster toadfish,3.623188496,,
RO11308,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO12328,A110,Opsanus tau,oyster toadfish,3.623188496,,
RO12323,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT12025,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT12037,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO13333,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT13054,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO13332,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT14068,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT14070,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO15372,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT16131,A110,Opsanus tau,oyster toadfish,7.246376991,,
RT17151,A110,Opsanus tau,oyster toadfish,8.234519005,,
RT17152,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO18425,A110,Opsanus tau,oyster toadfish,3.623188496,,
RT18164,A110,Opsanus tau,oyster toadfish,14.49275398,,
RT18186,A110,Opsanus tau,oyster toadfish,7.246376991,,
RO046075,A118,Ogcocephalus parvus,roughback batfish,3.623188496,,
RO99305,A164,Hippocampus erectus,lined seahorse,3.623188496,,
RO036044,A168,Syngnathus fuscus,northern pipefish,10.86956549,,
RO99318,A173,Morone americana,white perch,3.623188496,,
RT10133,A173,Morone americana,white perch,7.246376991,,
RT99004,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RT00503,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RT00542,A176,Centropristis philadelphica,rock sea bass,6.469979286,,
RT00544,A176,Centropristis philadelphica,rock sea bass,14.49275398,,
RT00547,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RO01124,A176,Centropristis philadelphica,rock sea bass,3.854455709,,
RT01664,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RO026021,A176,Centropristis philadelphica,rock sea bass,3.623188496,,
RT022154,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RO026002,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RT022156,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RT022164,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RT032055,A176,Centropristis philadelphica,rock sea bass,6.469979286,,
RT032060,A176,Centropristis philadelphica,rock sea bass,14.49275398,,
RT042080,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RT052095,A176,Centropristis philadelphica,rock sea bass,21.73913097,,
RO06312,A176,Centropristis philadelphica,rock sea bass,3.623188496,,
RT06006,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RT07039,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RT07043,A176,Centropristis philadelphica,rock sea bass,14.49275398,,
RT08073,A176,Centropristis philadelphica,rock sea bass,14.49275398,,
RO11303,A176,Centropristis philadelphica,rock sea bass,3.623188496,,
RO11307,A176,Centropristis philadelphica,rock sea bass,3.623188496,,
RO11308,A176,Centropristis philadelphica,rock sea bass,10.86956501,,
RT11007,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RT12037,A176,Centropristis philadelphica,rock sea bass,7.246376991,,
RO036050,A177,Centropristis striata,black sea bass,7.246376991,,
RT032055,A177,Centropristis striata,black sea bass,6.469979286,,
RT042191,A177,Centropristis striata,black sea bass,94.20289707,,
RO046068,A177,Centropristis striata,black sea bass,3.623188496,,
RT052110,A177,Centropristis striata,black sea bass,7.246376991,,
RT06018,A177,Centropristis striata,black sea bass,7.246376991,,
RO07338,A177,Centropristis striata,black sea bass,7.246376991,,
RO16388,A177,Centropristis striata,black sea bass,7.246376991,,
RT18164,A177,Centropristis striata,black sea bass,7.246376991,,
RO046075,A178,Diplectrum formosum,sand perch,7.246376991,,
RO06315,A178,Diplectrum formosum,sand perch,3.623188496,,
RT18169,A189,Mycteroperca microlepis,gag,14.49275398,,
RO99307,A206,Pomatomus saltatrix,bluefish,3.623188496,,
RO00016,A206,Pomatomus saltatrix,bluefish,3.623188496,,
RO01125,A206,Pomatomus saltatrix,bluefish,3.623188496,,
RT042086,A206,Pomatomus saltatrix,bluefish,14.49275398,,
RT052097,A206,Pomatomus saltatrix,bluefish,7.246376991,,
RT08084,A206,Pomatomus saltatrix,bluefish,72.46376801,,
RO15369,A206,Pomatomus saltatrix,bluefish,7.246376991,,
RO16386,A206,Pomatomus saltatrix,bluefish,3.623188496,,
RT17149,A206,Pomatomus saltatrix,bluefish,7.246376991,,
RT18180,A207,Rachycentron canadum,cobia,7.246376991,,
RT99021,A217,Caranx hippos,crevalle jack,7.246376991,,
RO036152,A217,Caranx hippos,crevalle jack,3.623188496,,
RO08344,A217,Caranx hippos,crevalle jack,3.623188496,,
RO09364,A217,Caranx hippos,crevalle jack,3.623188496,,
