STATION_ID,DATE,MONTH,DAY,YEAR,STATION_TYPE,StationLat,StationLong,HUC_08,HUC_10,HUC_12,HUC_14,BIBI_CP,ERMQ,ERMQ_Metals_08,ERMQ_PAH_13,ERMQ_PCB_Total,ERMQ_Pest_02,Met_Total_08,PAH_Total_13,PCB_Total,DDT_Total,PBDE_Total_13,SiltClay,TOC_sediment,Entero_DHEC,FecalColiform_DHEC,NOx_DHEC,TKN_DHEC,TN_SCECAP,TP_DHEC,TP_SCECAP,TOC_Water_DHEC,Chl_a_DHEC
RO036031,7/9/2003,7,9,2003,OpenWater,32.52635,-80.8466,3050208,305020806,30502080605,3050208090070,2.5,0.004219085,0.012657257,0,0,0,12.28357983,0,0,0,0,1.786986232,0.069999998,,13,0.075000003,1.100000024,1.175000072,0.090000004,0.090000004,14,5.23
RO036032,7/22/2003,7,22,2003,OpenWater,32.31651,-80.77124,3050208,305020806,30502080607,3050208090110,5,0.011095405,0.038240179,0,0.010199999,0,59.11183929,0,1.835999966,0,0,13.25614452,0.344999999,,2,0,,,0.035,0.035,6.699999809,5.76
RO036033,6/25/2003,6,25,2003,OpenWater,32.37917,-80.63374,3050208,305020805,30502080503,3050208100050,5,0.005277659,0.01640876,0,0.007568518,0,35.39147949,0,1.362333298,0,0,3.612502098,0.074999999,,2,0.02,0.680000007,0.699999988,0.090999998,0.090999998,13,8.51
RO036034,6/25/2003,6,25,2003,OpenWater,32.286,-80.69524,3050208,305020806,30502080608,3050208090110,4.5,0.003786017,0.010755967,0,0.004816667,0,13.5828104,0,0.866999984,0,0,4.042115211,0.07,,0,0,0.50999999,0.50999999,0.086000003,0.086000003,12,4.91
RO036035,7/9/2003,7,9,2003,OpenWater,32.49351,-80.85025,3050208,305020806,30502080605,3050208090070,3.5,0.014639858,0.041133381,0.000159879,0.020211112,0,76.38890076,10.60000038,3.638000011,0,0,17.98345375,0.849999994,,50,0.048999999,0.870000005,0.91900003,0.097000003,0.097000003,9.300000191,7.34
RO036036,7/22/2003,7,22,2003,OpenWater,32.29655,-80.76009,3050208,305020806,30502080607,3050208110010,4,0.005886056,0.012791132,0,0.011811111,0,27.31690979,0,2.125999928,0,0,10.54962921,3.649999976,,0,0,,,0.033,0.033,5.900000095,8.17
RO036037,7/16/2003,7,16,2003,OpenWater,32.53983,-80.60097,3050207,305020711,30502071101,3050208010060,5,0.020178903,0.056848824,0,0.017811112,0.005845987,144.8760529,0,3.20600009,0.538999975,0,6.780709267,0.444999993,,4,0.119999997,0.970000029,1.090000033,0.074000001,0.074000001,13,5.23
RO036038,7/23/2003,7,23,2003,OpenWater,32.15406,-80.81312,3060110,306011003,30601100304,3050208110050,4.5,0.007524205,0.022030255,0,0.004338889,0,44.89685822,0,0.781000018,0,0,4.688487053,0.085000001,,0,0.024,0.25,0.273999989,0.029999999,0.029999999,5.800000191,6.61
RO036039,7/29/2003,7,29,2003,OpenWater,32.68064,-80.23162,3050206,305020604,30502060402,3050205070010,3.5,0.010280156,0.029141773,0.000382956,0.008611111,0,60.33071136,18.13999939,1.549999952,0,0,9.576291084,0.794999987,,13,0.086000003,0.620000005,0.70600003,0.034000002,0.034000002,11,5.12
RO036040,7/2/2003,7,2,2003,OpenWater,32.9913,-79.92586,3050201,305020107,30502010705,3050201050010,4.5,0.020942288,0.053164426,0.005620189,0.019833334,0,101.7786026,178.4100037,3.569999933,0,0,37.0945816,2.764999986,,40,0.082999997,0.25,0.333000004,0.046,0.046,12,3.41
RO036041,7/29/2003,7,29,2003,OpenWater,32.67546,-80.11437,3050206,305020604,30502060404,3050205070040,2.5,0.003849171,0.010678763,0,0.006949999,0,19.67177963,0,1.250999928,0,0,3.553158045,0.064999999,,130,0.109999999,0.829999983,0.939999998,0.035999998,0.035999998,13,6.94
RO036042,7/2/2003,7,2,2003,OpenWater,32.92578,-79.93539,3050201,305020107,30502010705,3050201050010,1.5,0.076466903,0.094116375,0.079771988,0.045238886,0,184.8616028,1836.800049,8.142999649,0,0.56099999,69.69828796,3.629999995,,60,0.054000001,0.600000024,0.654000044,0.044,0.044,14,2.33
RO036043,8/12/2003,8,12,2003,OpenWater,32.5611,-80.40351,3050206,305020603,30502060308,3050205060060,1.5,0.008775108,0.024053797,0,0.018172221,0,46.05799866,0,3.270999908,0,0,12.27682686,0.519999996,,8,0.096000001,0.769999981,0.865999997,0.043000001,0.043000001,16,8.8
RO036044,7/1/2003,7,1,2003,OpenWater,32.78354,-79.8812,3050201,305020107,30502010707,3050202070020,5,0.029591776,0.057840619,0.011494157,0.0228,0.018600868,127.0440521,264.6199951,4.104000092,1.715000033,0,35.73267365,1.139999986,,17,0.027000001,0.680000007,0.707000017,0.066,0.066,7.599999905,7.51
RO036046,8/12/2003,8,12,2003,OpenWater,32.77223,-80.07559,3050202,305020202,30502020202,3050202050070,1.5,0.014651144,0.030655427,0.00662822,0.008716667,0,61.17359924,201.6000061,1.569000006,0,0,24.92346001,0.905000001,,70,0.096000001,0.579999983,0.675999999,0.050000001,0.050000001,14,9.65
RO036047,7/16/2003,7,16,2003,OpenWater,32.4741,-80.46965,3050207,305020711,30502071104,3050208010070,4.5,0.005975778,0.015342819,0,0.004472222,0.008101952,20.55571938,0,0.805000007,0.746999979,0,1.971672177,0.134999998,,0,0.090000004,0.730000019,0.820000052,0.083999999,0.083999999,10,14.6
RO036048,7/1/2003,7,1,2003,OpenWater,32.75927,-79.91965,3050201,305020107,30502010707,3050202070020,3.5,0.048690956,0.065452963,0.048452128,0.023261113,0.005900217,121.1960983,1151.699951,4.187000275,0.54400003,0,44.38689041,1.349999964,,30,0.046999998,0.50999999,0.556999981,0.075000003,0.075000003,9.5,6.82
RO036049,7/8/2003,7,8,2003,OpenWater,32.64528,-80.66974,3050207,305020707,30502070706,3050208010060,3,0.001069227,0.002803009,0,0.004638889,0,6.220000267,0,0.834999979,0,0,2.281545877,0.029999999,,30,0.027000001,1,1.02699995,0.096000001,0.096000001,22,2.08
RO036050,7/1/2003,7,1,2003,OpenWater,32.79052,-79.80096,3050209,305020902,30502090204,3050202060040,5,0.012028351,0.045362175,9.74359E-05,0.005383333,0,66.38498688,6.460000038,0.968999982,0,0,13.41980934,0.36500001,,4,0,1.799999952,1.799999952,0.050000001,0.050000001,5.400000095,5.54
RO036052,8/5/2003,8,5,2003,OpenWater,33.29015,-79.26511,3040207,304020702,30402070208,3040207040030,2,0.022565324,0.064834595,0.000445464,0.017100001,0,131.8101044,17.81999969,3.078000069,0,0.300000012,36.20812988,1.735000014,,21,0.129999995,0.860000014,0.99000001,0.094999999,0.094999999,16,2.73
RO036053,7/23/2003,7,23,2003,OpenWater,32.14202,-80.88748,3060110,306011003,30601100303,3050208110050,2,0.02049659,0.056164674,0.000443223,0.036838889,0,114.1933975,12.10000038,6.631000042,0,0,40.76945496,1.164999962,,2,0.045000002,0.629999995,0.675000012,0.035999998,0.035999998,8.5,10.2
RO036054,8/5/2003,8,5,2003,OpenWater,33.34093,-79.2671,3040207,304020702,30402070208,3040207040030,1.5,0.01941595,0.049134284,0.000485613,0.04225,0,109.7876053,22.10000038,7.605000019,0,0,29.7347908,0.86500001,,30,0.140000001,0.879999995,1.019999981,0.083999999,0.083999999,16,2.05
RO036055,7/16/2003,7,16,2003,OpenWater,32.51925,-80.52688,3050207,305020707,30502070706,3050208010060,2,0.003862135,0.011725497,0,0.00475,0,14.39999962,0,0.855000019,0,0,1.543751955,0.045,,7,0.159999996,0.610000014,0.769999981,0.050999999,0.050999999,14,7.86
RO036056,7/22/2003,7,22,2003,OpenWater,32.17622,-80.78387,3060110,306011003,30601100302,3050208110040,4.5,0.010083684,0.033366885,0.000184249,0.01728889,0,60.66231155,5.03000021,3.111999989,0,0,18.07374573,0.454999998,,30,0.025,,,0.068999998,0.068999998,6.5,9.73
RO036057,8/19/2003,8,19,2003,OpenWater,32.36364,-80.76163,3050208,305020806,30502080608,3050208090110,3.5,0.005810794,0.016901134,0,0.00425,0,13.17512035,0,0.764999986,0,0,3.23205924,0.034999999,,80,0.041000001,,,0.032000002,0.032000002,11,4.42
RO036058,8/5/2003,8,5,2003,OpenWater,33.14487,-79.23836,3050112,305011204,30501120403,3050112060030,3,0.007803692,0.022314204,0,0.008775,0,57.27000046,0,1.57949996,0,0,1.423562288,0.050000001,,50,0.068000004,0.879999995,0.948000014,0.086999997,0.086999997,8.300000191,14.1
RO036059,7/15/2003,7,15,2003,OpenWater,32.48635,-80.55486,3050207,305020711,30502071104,3050208100020,4,0.007151867,0.020559072,0,0.007172222,0,49.13259888,0,1.291000009,0,0,0.697141588,0.085000001,,23,0.088,0.379999995,0.467999995,0.129999995,0.129999995,11,9.97
RO036060,8/13/2003,8,13,2003,OpenWater,33.53214,-79.03709,3040208,304020803,30402080308,3040207020200,4,0.00279336,0.011137691,0,0.005783333,0,14.67000008,0,1.041000009,0,0,3.453211308,0.085000001,,19,0,,,0,0,11,5.32
RO036152,7/22/2003,7,22,2003,OpenWater,32.32693,-80.78334,3050208,305020806,30502080607,3050208090110,5,0.023053057,0.067482084,0,0.013416667,0,192.1774139,0,2.414999962,0,0,7.578306198,0.119999997,,2,0,,,0.030999999,0.030999999,6.699999809,9.2
RO036153,7/8/2003,7,8,2003,OpenWater,32.59761,-80.50013,3050207,305020710,30502071003,3050208040020,3,0.006056197,0.015054839,0,0.007025,0.005961678,20.01777077,0,1.264500022,0.824499965,0.115000002,2.482575178,0.185000002,,22,0.098999999,1.399999976,1.498999953,0.140000001,0.140000001,24,5.79
RO046061,6/29/2004,6,29,2004,OpenWater,32.10156,-81.00655,3060109,306010903,30601090307,3060109060060,2.5,0.029711921,0.081792377,0.003862171,0.008538889,0,144.929306,76.46340179,1.536999941,0,0,58.22401047,2.065000057,,30,0.239999995,0.889999986,1.129999995,0.067000002,0.067000002,6.400000095,2.52
RO046062,8/3/2004,8,3,2004,OpenWater,33.36431,-79.26796,3040207,304020702,30402070207,3040201170040,1.5,0.040613245,0.113124453,0.005363254,0,0,204.8141022,136.3034515,0,0,0,78.20404053,4.255000114,,40,0.219999999,0.629999995,0.850000024,0.239999995,0.239999995,8.399999619,16.4
RO046063,6/30/2004,6,30,2004,OpenWater,32.33037,-80.7206,3050208,305020806,30502080608,3050208090110,2.5,0.00420778,0.012306816,0.000194785,0,0,15.37300014,3.798300028,0,0,0,1.342756867,0.034999999,,2,0.034000002,0.49000001,0.523999989,0.066,0.066,5.099999905,5.17
RO046064,8/3/2004,8,3,2004,OpenWater,33.28855,-79.28068,3040207,304020702,30402070208,3040207040040,3,0.026654238,0.084020965,0.001212013,0.010944445,0,155.7064514,18.80120087,1.970000029,0,0,59.87717056,2.855000019,,130,0.170000002,0.699999988,0.870000005,0.209999993,0.209999993,8.800000191,16.5
RO046065,7/28/2004,7,28,2004,OpenWater,32.51056,-80.36112,3050206,305020603,30502060308,3050205060070,4,0.006514125,0.018185962,0.000176595,0.008555556,0,36.88217926,3.443599939,1.539999962,0,0,2.045071602,0.175000004,,0,0,0.460000008,0.460000008,0.119999997,0.119999997,3.700000048,8.21
RO046066,8/10/2004,8,10,2004,OpenWater,32.76469,-79.90708,3050201,305020107,30502010707,3050202070020,3.5,0.012148125,0.030829249,0.003455462,0,0,60.96159744,81.95909882,0,0,0,8.978452682,0.340000004,,4,0,0.360000014,0.360000014,0.046,0.046,6.5,5.37
RO046067,8/17/2004,8,17,2004,OpenWater,32.4575,-80.44525,3050207,305020711,30502071104,3050208010070,4.5,0.009303455,0.024293624,0.002225687,0,0,36.79087067,30.00889969,0,0,0,11.00249863,0.305000007,,2,0.048,0.519999981,0.567999959,0.059999999,0.059999999,7,3.25
RO046068,8/11/2004,8,11,2004,OpenWater,32.64682,-80.01353,3050202,305020202,30502020205,3050202070010,4,0.01244666,0.035882406,0.000896968,0,0,68.06230164,25.63629913,0,0,0,17.53095818,0.424999997,,4,0,0.280000001,0.280000001,0.054000001,0.054000001,5.099999905,4.66
RO046069,8/17/2004,8,17,2004,OpenWater,32.48676,-80.48139,3050207,305020711,30502071104,3050208010070,2.5,0.005007191,0.01467183,0.000215226,0,0,23.58547974,4.196899891,0,0,0.356999993,9.624498367,0.195,,0,0.083999999,0.330000013,0.414000005,0.052000001,0.052000001,8.300000191,2.43
RO046070,7/8/2004,7,8,2004,OpenWater,32.89993,-79.95551,3050201,305020107,30502010707,3050201050020,4,0.012634556,0.030579953,0.004382114,0.001622222,0,64.02896118,91.56569672,0.291999996,0,0,15.04738045,0.679999977,,4,0.039000001,0.5,0.538999975,0.059,0.059,6,2.62
RO046071,8/17/2004,8,17,2004,OpenWater,32.6065,-80.48409,3050207,305020710,30502071003,3050208040020,2,0.025997199,0.045052867,0.023019774,0,0,77.13365173,198.076004,0,0,0,32.32552719,1.784999967,,130,0.200000003,0.860000014,1.060000062,0.129999995,0.129999995,13,5.3
RO046072,8/10/2004,8,10,2004,OpenWater,32.86306,-79.71918,3050209,305020902,30502090203,3050202060030,4,0.017701432,0.050221469,0.001774051,0,0,95.38819885,34.16590118,0,0,0,26.77057648,0.905000001,,0,0,0.379999995,0.379999995,0.078000002,0.078000002,6.900000095,6.28
RO046073,7/13/2004,7,13,2004,OpenWater,32.50661,-80.59464,3050207,305020711,30502071102,3050208100010,5,0.026027795,0.073015362,0.003118783,0,0,84.30957031,46.39199829,0,0,0.497000009,47.0764122,0.229999997,,0,0.026000001,0.439999998,0.465999991,0.092,0.092,7.599999905,6.75
RO046074,7/20/2004,7,20,2004,OpenWater,32.3067,-80.60972,3050210,305021001,30502100102,3050208100060,2.5,0.020754095,0.050370049,0.007318299,0,0,93.24199677,112.7966003,0,0,0.328999996,40.47990036,1.120000005,,2,0.024,0.360000014,0.384000003,0.068999998,0.068999998,5.900000095,5.67
RO046075,7/21/2004,7,21,2004,OpenWater,32.41227,-80.79443,3050208,305020806,30502080605,3050208090070,4,0.009295996,0.026914941,0.000446662,0.001977778,0,51.27630997,8.709899902,0.356000006,0,0,3.860297203,0.174999997,,0,0,0.430000007,0.430000007,0.052999999,0.052999999,5,3.16
RO046076,8/3/2004,8,3,2004,OpenWater,33.17894,-79.26051,3050112,305011204,30501120403,3050112060030,2.5,0.041358024,0.119645357,0.002725367,0,0,203.3643036,63.30169678,0,0,0,94.73983002,5.545000076,,40,0,0.379999995,0.379999995,0.093999997,0.093999997,7.099999905,13.5
RO046077,7/14/2004,7,14,2004,OpenWater,32.44577,-80.53301,3050207,305020711,30502071103,3050208100020,4,0.003789974,0.011369922,0,0,0,20.34436035,0,0,0,0,7.28098917,0.124999996,,23,0,0.289999992,0.289999992,0.100000001,0.100000001,11,12.9
RO046078,8/18/2004,8,18,2004,OpenWater,33.0314,-79.41844,3050209,305020901,30502090101,3050202060010,4,0.039065976,0.107954055,0.005688532,0,0,195.5448456,85.48609924,0,0,0,71.2517395,1.555000007,,0,0.032000002,0.319999993,0.351999998,0.023,0.023,4.300000191,8.01
RO046079,7/13/2004,7,13,2004,OpenWater,32.5015,-80.65541,3050207,305020711,30502071102,3050208100010,4.5,0.008622384,0.020155985,0.002823259,0,0,44.4579277,54.95899963,0,0,0,12.0723629,0.219999999,,7,0,0.560000002,0.560000002,0.098999999,0.098999999,5.699999809,8.88
RO046080,6/29/2004,6,29,2004,OpenWater,32.14271,-80.83191,3060110,306011003,30601100304,3050208110050,4,0.007432527,0.020552531,0.001073879,0,0,33.01966095,23.22249985,0,0,0,18.3723011,0.379999995,,8,0.035,0.430000007,0.465000004,0.048999999,0.048999999,3,10.3
RO046081,7/27/2004,7,27,2004,OpenWater,32.5775,-80.2027,3050206,305020604,30502060405,3050205070040,4,0.003274991,0.009824974,0,0,0,10.70144939,0,0,0,0,4.703730583,0.089999998,,0,0.041999999,0.360000014,0.40200001,0.057999998,0.057999998,5,4.31
RO046082,8/4/2004,8,4,2004,OpenWater,33.20562,-79.19,3040207,304020702,30402070208,3040207040020,3,0.004510874,0.009190698,0,0.034735385,0,14.35079956,0,6.252369404,0,0,4.554218292,0.029999999,,20,0.082000002,0.469999999,0.551999986,0.052000001,0.052000001,5.900000095,7.69
RO046083,7/27/2004,7,27,2004,OpenWater,32.61371,-80.25887,3050206,305020604,30502060405,3050205070030,2.5,0.004691171,0.012421912,0.000921925,0.001227778,0,16.75303078,12.89770031,0.221000001,0,0.215000004,1.287792206,0.039999999,,4,0.048999999,0.540000021,0.589000046,0.094999999,0.094999999,6.099999905,5.55
RO046084,7/8/2004,7,8,2004,OpenWater,32.92754,-79.79272,3050201,305020104,30502010401,3050201080010,2.5,0.02354411,0.057138462,0.008303921,0,0,106.1456985,206.6567993,0,0,0,28.31810188,1.314999998,,2,0,0.540000021,0.540000021,0.041999999,0.041999999,10,8.77
RO046085,7/21/2004,7,21,2004,OpenWater,32.47346,-80.83597,3050208,305020806,30502080605,3050208090070,5,0.012579641,0.031692892,0.003659311,0.000797222,0,50.56164932,63.29410172,0.1435,0,0,10.15232372,0.259999998,,8,0,0.50999999,0.50999999,0.100000001,0.100000001,6.5,8.16
RO046086,6/30/2004,6,30,2004,OpenWater,32.33827,-80.75161,3050208,305020806,30502080608,3050208090110,3.5,0.00722563,0.021676891,0,0,0,42.98287964,0,0,0,0,3.390307665,0.07,,2,0.035,0.49000001,0.525000036,0.057999998,0.057999998,5,4.86
RO046087,7/13/2004,7,13,2004,OpenWater,32.4065,-80.66989,3050208,305020805,30502080502,3050208100050,4,0.013501734,0.030775681,0.004909312,0,0,60.6548996,86.82785034,0,0,0,15.80497742,0.325000003,,8,0.022,0.360000014,0.382000029,0.082999997,0.082999997,4.400000095,6.58
RO046088,6/29/2004,6,29,2004,OpenWater,32.18564,-80.73343,3060110,306011003,30601100302,3050208110040,4.5,0.01225065,0.035523809,0.00075578,0,0,70.84429932,20.62050056,0,0,0,22.63653755,0.514999986,,30,0.034000002,0.50999999,0.54399997,0.129999995,0.129999995,6.599999905,10.2
RO046089,7/21/2004,7,21,2004,OpenWater,32.39978,-80.81268,3050208,305020806,30502080604,3050208090080,4,0.009236738,0.025900422,0.000479104,0.00825,0,36.05098724,13.57139969,1.485000014,0,0,14.77327633,0.310000002,,2,0,0.400000006,0.400000006,0.061999999,0.061999999,4.900000095,40.8
RO046090,6/30/2004,6,30,2004,OpenWater,32.28426,-80.74212,3050208,305020806,30502080607,3050208110010,5,0.006021048,0.018063145,0,0,0,40.46208191,0,0,0,0,2.872173786,0.034999999,,0,0.037,0.389999986,0.426999986,0.059999999,0.059999999,4.599999905,6.23
RO056091,7/26/2005,7,26,2005,OpenWater,32.65402,-80.2479,3050206,305020604,30502060402,3050205070010,2.5,0.037292775,0.106226444,0.003478083,0,0,184.9992981,86.37000275,0,0,0,95.95979309,5.300000191,,4,0.043000001,0.479999989,0.523000002,0.082999997,0.082999997,11,10.4
RO056092,8/3/2005,8,3,2005,OpenWater,32.88686,-79.87643,3050201,305020104,30502010402,3050201080020,3.5,0.039062202,0.033488672,0.049796846,0.012961111,0,72.03839874,1474.540039,2.332999945,0,0,14.40372658,0.50499998,,2,0,0.699999988,0.699999988,0.035,0.035,7.599999905,11
RO056093,7/26/2005,7,26,2005,OpenWater,32.57146,-80.22095,3050206,305020604,30502060405,3050205070030,5,0.006635489,0.019545157,0.000222344,0,0,38.98775101,6.070000172,0,0,0,4.489092827,0.210000001,,2,0.030999999,0.430000007,0.460999995,0.057999998,0.057999998,9,6.3
RO056094,8/16/2005,8,16,2005,OpenWater,33.23833,-79.19239,3040207,304020702,30402070208,3040207040020,2.5,0.013296152,0.039445002,0.000272894,0,0,73.38669586,7.449999809,0,0,0,15.24511337,0.659999996,,24,0.170000002,0.560000002,0.730000019,0.109999999,0.109999999,9.899999619,35.4
RO056095,7/19/2005,7,19,2005,OpenWater,32.50086,-80.57638,3050207,305020711,30502071102,3050208100010,3.5,0.00986797,0.029268196,0.000206593,0,0,61.23373032,5.639999866,0,0,0,8.70935154,0.249999993,,8,0.050000001,0.790000021,0.840000033,0.140000001,0.140000001,11,9.52
RO056096,8/2/2005,8,2,2005,OpenWater,32.32822,-80.52306,3050210,305021001,30502100102,3050208100060,4.5,0.011540433,0.034098681,0.000321612,0,0,62.12749863,8.779999733,0,0,0,33.48145294,1.085000008,,50,0,0.460000008,0.460000008,0.067000002,0.067000002,5.199999809,4.57
RO056097,7/13/2005,7,13,2005,OpenWater,32.40047,-80.79176,3050208,305020806,30502080605,3050208090070,3.5,0.010941464,0.032553557,0.000166667,0,0,36.4137001,4.550000191,0,0,0,3.070894718,0.085000001,,0,0,0.620000005,0.620000005,0.052000001,0.052000001,13,2.46
RO056098,8/16/2005,8,16,2005,OpenWater,33.17299,-79.34725,3050112,305011204,30501120403,3050112060030,3,0.007345426,0.021662468,0.000230037,0,0,45.47187424,6.28000021,0,0,0,8.055869102,0.155000001,,12,0.039000001,0.300000012,0.339000016,0.035,0.035,10,7.92
RO056099,7/20/2005,7,20,2005,OpenWater,32.43274,-80.50748,3050207,305020711,30502071103,3050208100020,3,0.033500735,0.082813054,0.003030339,0,0.055635899,154.7158051,72.25,0,2.44900012,0,75.89583588,2.465000033,,50,0.021,0.589999974,0.611000001,0.180000007,0.180000007,10,15.3
RO056100,8/16/2005,8,16,2005,OpenWater,33.09634,-79.39247,3050209,305020901,30502090101,3050202060010,2,0.030617012,0.091095082,0.000465201,0,0,157.7198029,12.69999981,0,0,0,69.65313721,3.139999986,,10,0,0.600000024,0.600000024,0.082999997,0.082999997,7,13.1
RO056101,7/19/2005,7,19,2005,OpenWater,32.50566,-80.61729,3050207,305020711,30502071102,3050208100010,4.5,0.011984306,0.035709467,0.000149817,0,0,55.95529938,4.090000153,0,0,0,4.334826946,0.435000002,,4,0,0.680000007,0.680000007,0.093999997,0.093999997,9.399999619,10.4
RO056102,6/29/2005,6,29,2005,OpenWater,32.15794,-80.80637,3060110,306011003,30601100304,3050208110050,5,0.005089717,0.014951891,0.000195238,0,0,22.61536026,5.329999924,0,0,0,4.681032181,0.085000001,,2,0,0.439999998,0.439999998,,,5.900000095,2.48
RO056103,7/12/2005,7,12,2005,OpenWater,32.48664,-80.81559,3050208,305020806,30502080603,3050208090070,4.5,0.015355092,0.041453995,0.000878627,0,0,64.02735138,20.53000069,0,0,0,11.21730328,0.430000007,,0,0,0.409999996,0.409999996,0.066,0.066,7.099999905,5.52
RO056104,6/28/2005,6,28,2005,OpenWater,32.30936,-80.76254,3050208,305020806,30502080607,3050208090110,4,0.009257695,0.02755761,0.000132601,0,0,60.8249321,3.619999886,0,0,0,3.812484503,0.064999999,,0,0.022,0.379999995,0.40200001,,,5.699999809,3.57
RO056105,8/2/2005,8,2,2005,OpenWater,32.36655,-80.64191,3050208,305020805,30502080503,3050208100050,4.5,0.010176077,0.026412852,0.000146886,0,0,53.49674606,4.010000229,0,0,0,5.534137249,0.229999997,,30,0,0.569999993,0.569999993,0.093999997,0.093999997,5.900000095,5.13
RO056106,6/28/2005,6,28,2005,OpenWater,32.29963,-80.84103,3050208,305020806,30502080606,3050208090100,4,0.009000164,0.026542159,0.000282051,0,0,52.72327042,7.699999809,0,0,0,11.53513241,0.225000001,,0,0,0.400000006,0.400000006,,,7.199999809,2.63
RO056107,7/13/2005,7,13,2005,OpenWater,32.3505,-80.81168,3050208,305020806,30502080607,3050208090090,3.5,0.011670993,0.03445524,0.000343223,0,0,63.20000076,9.369999886,0,0,0,23.21875191,0.579999983,,2,0,,,0.055,0.055,11,4.23
